,index,matchID,roundID,match_date,year,country,city,stadium,attendance,stage,home_name,home_init,away_name,away_init,home_score_half1,away_score_half1,home_score_half2,away_score_half2,home_score_final,away_score_final,winner,winning_score_half1,losing_score_half1,winning_score_half2,losing_score_half2,winning_score_final,losing_score_final,home_result,away_result,home_result_value,away_result_value
0,648,97410004,97410100,2006-06-10,2006,Germany,Dortmund,"FIFA World Cup Stadium, Dortmund",62959.0,Groups,Trinidad and Tobago,TRI,Sweden,SWE,0,0,0,0,0,0,Draw,,,,,,,Groups,Groups,1.0,1.0
1,663,97410019,97410100,2006-06-15,2006,Germany,Nuremberg,Franken-Stadion,41000.0,Groups,England,ENG,Trinidad and Tobago,TRI,0,0,2,0,2,0,England,0.0,0.0,2.0,0.0,2.0,0.0,Groups,Groups,1.0,1.0
2,679,97410036,97410100,2006-06-20,2006,Germany,Kaiserslautern,Fritz-Walter-Stadion,46000.0,Groups,Paraguay,PAR,Trinidad and Tobago,TRI,1,0,1,0,2,0,Paraguay,1.0,0.0,1.0,0.0,2.0,0.0,Groups,Groups,1.0,1.0
