,index,matchID,roundID,match_date,year,country,city,stadium,attendance,stage,home_name,home_init,away_name,away_init,home_score_half1,away_score_half1,home_score_half2,away_score_half2,home_score_final,away_score_final,winner,winning_score_half1,losing_score_half1,winning_score_half2,losing_score_half2,winning_score_final,losing_score_final,home_result,away_result,home_result_value,away_result_value
0,238,2083,262,1974-06-15,1974,Germany,Munich,Olympiastadion,53000.0,Groups,Italy,ITA,Haiti,HAI,0,0,3,1,3,1,Italy,0.0,0.0,3.0,1.0,3.0,1.0,Groups,Groups,1.0,1.0
1,246,2085,262,1974-06-19,1974,Germany,Munich,Olympiastadion,25300.0,Groups,Haiti,HAI,Poland,POL,0,5,0,2,0,7,Poland,5.0,0.0,2.0,0.0,7.0,0.0,Groups,Groups,1.0,1.0
2,253,1947,262,1974-06-23,1974,Germany,Munich,Olympiastadion,25900.0,Groups,Argentina,ARG,Haiti,HAI,2,0,2,1,4,1,Argentina,2.0,0.0,2.0,1.0,4.0,1.0,Groups,Groups,1.0,1.0
