,index,matchID,roundID,match_date,year,country,city,stadium,attendance,stage,home_name,home_init,away_name,away_init,home_score_half1,away_score_half1,home_score_half2,away_score_half2,home_score_final,away_score_final,winner,winning_score_half1,losing_score_half1,winning_score_half2,losing_score_half2,winning_score_final,losing_score_final,home_result,away_result,home_result_value,away_result_value
0,654,97410010,97410100,2006-06-12,2006,Germany,Gelsenkirchen,"FIFA World Cup Stadium, Gelsenkirchen",52000.0,Groups,United States,USA,Czech Republic,CZE,0,2,0,1,0,3,Czech Republic,2.0,0.0,1.0,0.0,3.0,0.0,Groups,Groups,1.0,1.0
1,669,97410026,97410100,2006-06-17,2006,Germany,Cologne,"FIFA World Cup Stadium, Cologne",45000.0,Groups,Czech Republic,CZE,Ghana,GHA,0,1,0,1,0,2,Ghana,1.0,0.0,1.0,0.0,2.0,0.0,Groups,Groups,1.0,1.0
2,684,97410041,97410100,2006-06-22,2006,Germany,Hamburg,"FIFA World Cup Stadium, Hamburg",50000.0,Groups,Czech Republic,CZE,Italy,ITA,0,1,0,1,0,2,Italy,1.0,0.0,1.0,0.0,2.0,0.0,Groups,Groups,1.0,1.0
