Opponent,Wins,Matches,Win %
Germany,1,1,100.0
Greece,1,1,100.0
Mexico,1,2,50.0
Argentina,1,3,33.33333333333333
Hungary,0,2,0.0
Italy,0,2,0.0
Nigeria,0,2,0.0
Sweden,0,2,0.0
Brazil,0,1,0.0
England,0,1,0.0
Morocco,0,1,0.0
Netherlands,0,1,0.0
Paraguay,0,1,0.0
Peru,0,1,0.0
Portugal,0,1,0.0
South Korea,0,1,0.0
Spain,0,1,0.0
Uruguay,0,1,0.0
West Germany,0,1,0.0
